ec,support_count,query_count,fallback_episodes
1.4.4.2,5,25,0
1.4.5.1,24,120,24
1.4.7.1,0,0,0
1.4.9.-,39,195,39
1.4.9.1,28,140,28
1.4.99.-,6,30,0
1.4.99.5,45,225,45
1.4.99.6,42,210,42
1.5.-.-,5,25,0
1.5.1.-,17,85,0
1.5.1.1,35,175,35
1.5.1.10,25,125,25
1.5.1.11,9,45,9
1.5.1.15,21,105,21
1.5.1.16,22,110,22
1.5.1.2,10,50,0
1.5.1.23,56,280,56
1.5.1.24,41,205,41
1.5.1.25,43,215,43
1.5.1.3,8,40,0
1.5.1.30,29,145,29
1.5.1.34,25,125,25
1.5.1.36,4,20,0
1.5.1.37,30,150,30
1.5.1.38,13,65,13
1.5.1.41,16,80,16
1.5.1.42,12,60,0
1.5.1.43,43,215,43
1.5.1.44,27,135,27
1.5.1.46,31,155,31
1.5.1.49,9,45,0
1.5.1.5,6,30,0
1.5.1.50,16,80,0
1.5.1.52,53,265,53
1.5.1.53,20,100,20
1.5.1.54,12,60,0
1.5.1.56,43,215,43
1.5.1.6,16,80,16
1.5.1.7,23,115,23
1.5.1.8,25,125,25
1.5.1.9,25,125,25
1.5.3.-,6,30,0
1.5.3.1,16,80,16
1.5.3.10,40,200,40
1.5.3.13,20,100,20
1.5.3.16,14,70,14
1.5.3.17,29,145,29
1.5.3.18,48,240,48
1.5.3.19,43,215,43
1.5.3.21,33,165,33
1.5.3.24,12,60,0
1.5.3.5,29,145,29
1.5.3.7,33,165,33
1.5.4.1,42,210,42
1.5.5.1,25,125,25
1.5.5.2,15,75,0
1.5.5.3,22,110,22
1.5.7.2,42,210,42
1.5.8.3,21,105,21
1.5.8.4,17,85,17
1.5.98.1,13,65,0
1.5.98.2,19,95,19
1.5.98.3,17,85,0
1.5.99.-,47,235,47
1.5.99.12,12,60,0
1.5.99.13,42,210,42
1.5.99.14,29,145,29
1.5.99.15,26,130,26
1.5.99.4,29,145,29
1.6.-.-,10,50,0
1.6.1.1,5,25,0
1.6.2.-,16,80,16
1.6.2.2,9,45,0
1.6.2.4,10,50,0
1.6.2.6,34,170,34
1.6.3.-,15,75,0
1.6.3.1,11,55,11
1.6.3.2,48,240,48
1.6.3.4,18,90,0
1.6.3.5,16,80,16
1.6.5.-,10,50,0
1.6.5.10,17,85,0
1.6.5.12,50,250,50
1.6.5.2,6,30,0
1.6.5.4,13,65,0
1.6.5.5,23,115,23
1.6.99.1,9,45,0
1.7.-.-,9,45,0
1.7.1.-,47,235,47
1.7.1.1,42,210,42
1.7.1.15,21,105,21
1.7.1.16,35,175,35
1.7.1.17,7,35,0
1.7.1.6,39,195,39
1.7.1.7,7,35,0
1.7.2.-,10,50,0
1.7.2.1,24,120,24
1.7.2.3,13,65,0
1.7.2.4,11,55,0
1.7.2.6,45,225,45
1.7.2.9,41,205,41
1.7.3.1,40,200,40
1.7.3.3,18,90,0
1.7.5.1,19,95,19
1.7.6.1,28,140,28
1.7.7.1,41,205,41
1.7.99.1,6,30,0
1.8.-.-,7,35,0
1.8.1.-,10,50,0
1.8.1.14,15,75,0
1.8.1.15,33,165,33
1.8.1.18,22,110,22
1.8.1.19,33,165,33
1.8.1.2,5,25,0
1.8.1.20,35,175,35
1.8.1.22,47,235,47
1.8.1.4,10,50,0
1.8.1.5,48,240,48
1.8.1.7,16,80,0
1.8.1.8,9,45,0
1.8.1.9,4,20,0
1.8.2.2,56,280,56
1.8.2.4,41,205,41
1.8.3.-,23,115,23
1.8.3.1,16,80,16
1.8.3.2,5,25,0
1.8.3.4,13,65,0
1.8.3.7,28,140,28
1.8.4.-,7,35,0
1.8.4.10,9,45,0
1.8.4.11,6,30,0
1.8.4.12,9,45,0
1.8.4.14,16,80,0
1.8.4.2,22,110,22
1.8.4.8,1,5,0
1.8.4.9,46,230,46
1.8.5.-,9,45,0
1.8.5.1,12,60,0
1.8.5.3,28,140,28
1.8.5.4,42,210,42
1.8.5.8,15,75,15
1.8.7.2,25,125,25
1.8.7.3,11,55,0
1.8.98.-,15,75,15
1.8.98.1,12,60,0
1.8.98.3,48,240,48
1.8.98.4,20,100,20
1.8.98.5,15,75,0
1.8.98.6,14,70,14
1.8.98.7,38,190,38
1.8.99.-,33,165,33
1.8.99.2,47,235,47
1.9.3.-,17,85,17
1.9.6.1,5,25,0
1.97.-.-,39,195,39
1.97.1.-,15,75,0
1.97.1.12,6,30,0
1.97.1.14,29,145,29
1.97.1.4,10,50,0
1.97.1.9,17,85,17
2.1.-.-,10,50,0
2.1.1.-,4,20,0
2.1.1.100,6,30,0
2.1.1.101,44,220,44
2.1.1.103,15,75,0
2.1.1.104,7,35,0
2.1.1.107,10,50,0
2.1.1.109,29,145,29
2.1.1.11,34,170,34
2.1.1.111,43,215,43
2.1.1.112,27,135,27
2.1.1.113,20,100,20
2.1.1.116,23,115,23
2.1.1.117,31,155,31
2.1.1.12,0,0,0
2.1.1.128,31,155,31
2.1.1.130,19,95,19
2.1.1.131,21,105,21
2.1.1.132,45,225,45
2.1.1.133,24,120,24
2.1.1.137,12,60,0
2.1.1.14,4,20,0
2.1.1.140,36,180,36
2.1.1.141,30,150,30
2.1.1.143,40,200,40
2.1.1.144,12,60,0
2.1.1.145,56,280,56
2.1.1.146,23,115,23
2.1.1.15,50,250,50
2.1.1.150,38,190,38
2.1.1.151,39,195,39
2.1.1.154,44,220,44
2.1.1.155,36,180,36
2.1.1.156,22,110,22
2.1.1.157,21,105,21
2.1.1.160,9,45,0
2.1.1.161,55,275,55
2.1.1.163,7,35,0
2.1.1.164,40,200,40
2.1.1.166,6,30,0
2.1.1.170,9,45,0
2.1.1.171,21,105,21
2.1.1.172,12,60,0
2.1.1.173,6,30,0
2.1.1.174,9,45,0
2.1.1.175,28,140,28
2.1.1.176,15,75,0
2.1.1.177,3,15,0
2.1.1.178,3,15,0
2.1.1.180,49,245,49
2.1.1.181,12,60,0
2.1.1.182,5,25,0
2.1.1.184,16,80,0
2.1.1.185,11,55,0
2.1.1.186,8,40,0
2.1.1.188,43,215,43
2.1.1.189,6,30,0
2.1.1.190,4,20,0
2.1.1.191,6,30,0
2.1.1.192,7,35,0
2.1.1.193,17,85,0
2.1.1.196,11,55,0
2.1.1.197,9,45,0
2.1.1.198,7,35,0
2.1.1.199,6,30,0
2.1.1.2,23,115,23
2.1.1.20,47,235,47
2.1.1.200,12,60,0
2.1.1.201,4,20,0
2.1.1.203,26,130,26
2.1.1.204,20,100,20
2.1.1.205,23,115,23
2.1.1.206,10,50,0
2.1.1.207,8,40,0
2.1.1.208,40,200,40
2.1.1.209,43,215,43
2.1.1.210,34,170,34
2.1.1.211,8,40,0
2.1.1.212,23,115,23
2.1.1.213,23,115,23
2.1.1.214,14,70,0
2.1.1.216,8,40,0
2.1.1.218,22,110,22
2.1.1.219,30,150,30
2.1.1.22,19,95,0
2.1.1.220,17,85,0
2.1.1.221,7,35,0
2.1.1.222,5,25,0
2.1.1.224,13,65,0
2.1.1.225,14,70,0
2.1.1.226,21,105,21
2.1.1.227,26,130,26
2.1.1.228,5,25,0
2.1.1.229,19,95,19
2.1.1.232,29,145,29
2.1.1.233,9,45,0
2.1.1.234,47,235,47
2.1.1.238,46,230,46
2.1.1.242,10,50,0
2.1.1.244,12,60,0
2.1.1.245,10,50,0
2.1.1.248,21,105,21
2.1.1.249,20,100,20
2.1.1.250,17,85,17
2.1.1.251,48,240,48
2.1.1.254,35,175,35
2.1.1.255,16,80,16
2.1.1.256,21,105,21
2.1.1.257,9,45,0
2.1.1.259,53,265,53
2.1.1.261,23,115,23
2.1.1.264,5,25,0
2.1.1.267,22,110,22
2.1.1.269,44,220,44
2.1.1.27,18,90,18
2.1.1.271,21,105,21
2.1.1.273,21,105,21
2.1.1.274,19,95,19
2.1.1.276,44,220,44
2.1.1.278,50,250,50
2.1.1.28,39,195,39
2.1.1.281,47,235,47
2.1.1.282,8,40,0
2.1.1.284,45,225,45
2.1.1.285,42,210,42
2.1.1.288,35,175,35
2.1.1.289,16,80,16
2.1.1.290,15,75,15
2.1.1.291,45,225,45
2.1.1.292,46,230,46
2.1.1.293,44,220,44
2.1.1.295,20,100,20
2.1.1.296,17,85,17
2.1.1.297,7,35,0
2.1.1.298,9,45,0
2.1.1.303,33,165,33
2.1.1.304,56,280,56
2.1.1.305,61,305,61
2.1.1.306,47,235,47
2.1.1.307,52,260,52
2.1.1.309,52,260,52
2.1.1.314,14,70,0
2.1.1.316,45,225,45
2.1.1.317,24,120,24
2.1.1.320,12,60,0
2.1.1.321,14,70,0
2.1.1.323,54,270,54
2.1.1.324,47,235,47
2.1.1.325,26,130,26
2.1.1.327,27,135,27
2.1.1.328,54,270,54
2.1.1.329,26,130,26
2.1.1.33,5,25,0
2.1.1.330,48,240,48
2.1.1.331,50,250,50
2.1.1.334,12,60,12
2.1.1.336,21,105,0
2.1.1.337,42,210,42
2.1.1.338,37,185,37
2.1.1.339,38,190,38
2.1.1.340,62,310,62
2.1.1.342,51,255,51
2.1.1.345,43,215,43
2.1.1.346,15,75,0
2.1.1.347,41,205,41
2.1.1.348,16,80,0
2.1.1.35,6,30,0
2.1.1.351,44,220,44
2.1.1.353,51,255,51
2.1.1.354,8,40,0
2.1.1.355,21,105,0
2.1.1.356,9,45,0
2.1.1.357,23,115,23
2.1.1.359,10,50,0
2.1.1.360,12,60,0
2.1.1.361,8,40,0
2.1.1.362,18,90,0
2.1.1.364,11,55,0
2.1.1.366,9,45,0
2.1.1.367,24,120,24
2.1.1.368,30,150,30
2.1.1.369,34,170,34
2.1.1.37,8,40,0
2.1.1.370,0,0,0
2.1.1.371,0,0,0
2.1.1.372,14,70,0
2.1.1.374,26,130,26
2.1.1.375,0,0,0
2.1.1.379,54,270,54
2.1.1.380,43,215,43
2.1.1.381,59,295,59
2.1.1.386,18,90,18
2.1.1.387,51,255,51
2.1.1.393,34,170,34
2.1.1.394,38,190,38
2.1.1.4,10,50,0
2.1.1.41,16,80,0
2.1.1.42,31,155,31
2.1.1.44,17,85,17
2.1.1.45,6,30,0
2.1.1.46,27,135,27
2.1.1.47,35,175,35
2.1.1.49,51,255,51
2.1.1.5,19,95,19
2.1.1.50,48,240,48
2.1.1.53,25,125,0
2.1.1.56,12,60,0
2.1.1.57,19,95,0
2.1.1.59,20,100,20
2.1.1.6,14,70,0
2.1.1.60,27,135,27
2.1.1.62,21,105,21
2.1.1.63,4,20,0
2.1.1.64,8,40,0
2.1.1.67,8,40,0
2.1.1.68,18,90,0
2.1.1.69,12,60,12
2.1.1.7,24,120,24
2.1.1.70,41,205,41
2.1.1.71,8,40,0
2.1.1.72,5,25,0
2.1.1.74,6,30,0
2.1.1.75,44,220,44
2.1.1.76,46,230,46
2.1.1.77,3,15,0
2.1.1.79,15,75,0
2.1.1.8,11,55,0
2.1.1.80,14,70,0
2.1.1.82,41,205,41
2.1.1.85,14,70,0
2.1.1.88,46,230,46
2.1.1.89,32,160,32
2.1.1.9,13,65,13
2.1.1.94,42,210,42
2.1.1.95,35,175,35
2.1.1.96,39,195,39
2.1.1.98,3,15,0
2.1.1.99,51,255,51
2.1.1.n11,30,150,30
2.1.1.n4,23,115,23
2.1.1.n7,48,240,48
2.1.2.-,6,30,0
2.1.2.1,5,25,0
2.1.2.11,5,25,0
2.1.2.3,6,30,0
2.1.2.5,18,90,0
2.1.2.7,27,135,27
2.1.2.9,11,55,0
2.1.3.-,6,30,0
2.1.3.1,33,165,33
2.1.3.11,41,205,41
2.1.3.12,51,255,51
2.1.3.15,2,10,0
2.1.3.3,6,30,0
2.1.3.6,17,85,0
2.1.3.9,17,85,17
2.1.4.1,20,100,0
2.1.4.3,44,220,44
2.1.5.1,63,315,63
2.10.1.1,16,80,0
2.2.1.-,37,185,37
2.2.1.1,2,10,0
2.2.1.10,15,75,0
2.2.1.13,22,110,22
2.2.1.14,21,105,21
2.2.1.2,5,25,0
2.2.1.5,0,0,0
2.2.1.6,7,35,0
2.2.1.7,8,40,0
2.2.1.9,8,40,0
2.3.-.-,5,25,0
2.3.1.-,2,10,0
2.3.1.101,16,80,16
2.3.1.103,24,120,24
2.3.1.107,58,290,58
2.3.1.108,11,55,0
2.3.1.109,14,70,0
2.3.1.110,39,195,39
2.3.1.116,49,245,49
2.3.1.117,5,25,0
2.3.1.118,45,225,45
2.3.1.12,7,35,0
2.3.1.121,12,60,12
2.3.1.122,7,35,0
2.3.1.129,5,25,0
2.3.1.13,8,40,0
2.3.1.133,23,115,23
2.3.1.135,26,130,26
2.3.1.136,38,190,38
2.3.1.137,18,90,18
2.3.1.140,46,230,46
2.3.1.149,25,125,25
2.3.1.15,4,20,0
2.3.1.151,40,200,40
2.3.1.153,35,175,35
2.3.1.155,10,50,0
2.3.1.156,30,150,30
2.3.1.157,2,10,0
2.3.1.158,25,125,25
2.3.1.159,17,85,17
2.3.1.16,6,30,0
2.3.1.160,43,215,43
2.3.1.161,39,195,39
2.3.1.162,28,140,28
2.3.1.164,33,165,33
2.3.1.165,0,0,0
2.3.1.168,26,130,26
2.3.1.17,20,100,20
2.3.1.171,48,240,48
2.3.1.174,28,140,28
2.3.1.178,14,70,0
2.3.1.179,17,85,0
2.3.1.180,10,50,0
2.3.1.181,5,25,0
2.3.1.183,39,195,39
2.3.1.184,13,65,0
2.3.1.188,49,245,49
2.3.1.189,11,55,0
2.3.1.191,11,55,0
2.3.1.193,9,45,0
2.3.1.195,42,210,42
2.3.1.197,40,200,40
2.3.1.198,49,245,49
2.3.1.199,9,45,0
2.3.1.20,9,45,0
2.3.1.200,16,80,16
2.3.1.204,11,55,0
2.3.1.205,35,175,35
2.3.1.206,54,270,54
2.3.1.207,31,155,31
2.3.1.209,49,245,49
2.3.1.21,14,70,0
2.3.1.210,51,255,51
2.3.1.211,49,245,49
2.3.1.212,30,150,30
2.3.1.214,48,240,48
2.3.1.215,47,235,47
2.3.1.216,40,200,40
2.3.1.22,9,45,0
2.3.1.220,49,245,49
2.3.1.222,10,50,0
2.3.1.224,26,130,26
2.3.1.225,8,40,0
2.3.1.226,53,265,53
2.3.1.227,37,185,37
2.3.1.229,37,185,37
2.3.1.23,14,70,0
2.3.1.230,56,280,56
2.3.1.231,16,80,16
2.3.1.233,31,155,31
2.3.1.234,7,35,0
2.3.1.237,0,0,0
2.3.1.238,49,245,49
2.3.1.239,0,0,0
2.3.1.24,13,65,0
2.3.1.240,0,0,0
2.3.1.241,25,125,25
2.3.1.242,30,150,30
2.3.1.244,0,0,0
2.3.1.245,5,25,0
2.3.1.246,26,130,26
2.3.1.247,29,145,29
2.3.1.249,40,200,40
2.3.1.25,26,130,26
2.3.1.250,18,90,18
2.3.1.251,6,30,0
2.3.1.252,0,0,0
2.3.1.254,15,75,0
2.3.1.255,11,55,0
2.3.1.256,32,160,32
2.3.1.257,13,65,13
2.3.1.258,16,80,0
2.3.1.259,18,90,18
2.3.1.26,25,125,25
2.3.1.264,31,155,31
2.3.1.265,37,185,37
2.3.1.266,17,85,0
2.3.1.267,21,105,21
2.3.1.268,17,85,0
2.3.1.269,11,55,0
2.3.1.270,27,135,27
2.3.1.273,45,225,45
2.3.1.274,2,10,0
2.3.1.275,3,15,0
2.3.1.276,50,250,50
2.3.1.277,34,170,34
2.3.1.278,25,125,25
2.3.1.28,24,120,24
2.3.1.280,44,220,44
2.3.1.282,17,85,17
2.3.1.287,0,0,0
2.3.1.288,20,100,20
2.3.1.29,19,95,19
2.3.1.291,18,90,18
2.3.1.292,0,0,0
2.3.1.294,26,130,26
2.3.1.296,46,230,46
2.3.1.297,20,100,20
2.3.1.298,45,225,45
2.3.1.30,12,60,0
2.3.1.300,31,155,31
2.3.1.302,32,160,32
2.3.1.308,30,150,30
2.3.1.31,2,10,0
2.3.1.310,35,175,35
2.3.1.311,11,55,0
2.3.1.317,32,160,32
2.3.1.319,44,220,44
2.3.1.320,53,265,53
2.3.1.321,52,260,52
2.3.1.323,44,220,44
2.3.1.33,50,250,50
2.3.1.35,6,30,0
2.3.1.39,16,80,0
2.3.1.4,19,95,0
2.3.1.40,19,95,0
2.3.1.42,26,130,26
2.3.1.45,32,160,32
2.3.1.46,16,80,0
2.3.1.47,6,30,0
2.3.1.48,6,30,0
2.3.1.5,19,95,0
2.3.1.50,9,45,0
2.3.1.54,18,90,18
2.3.1.57,6,30,0
2.3.1.59,41,205,41
2.3.1.6,25,125,25
2.3.1.61,13,65,0
2.3.1.62,30,150,30
2.3.1.64,30,150,30
2.3.1.65,27,135,27
2.3.1.67,15,75,0
2.3.1.68,30,150,30
2.3.1.7,53,265,53
2.3.1.71,17,85,17
2.3.1.74,9,45,0
2.3.1.75,5,25,0
2.3.1.76,16,80,0
2.3.1.78,39,195,39
2.3.1.8,9,45,0
2.3.1.80,25,125,25
2.3.1.81,25,125,25
2.3.1.85,0,0,0
2.3.1.86,55,275,55
2.3.1.87,22,110,0
2.3.1.89,3,15,0
2.3.1.9,7,35,0
2.3.1.91,56,280,56
2.3.1.92,44,220,44
2.3.1.97,4,20,0
2.3.1.n4,20,100,20
2.3.1.n5,29,145,29
2.3.1.n7,7,35,0
2.3.2.-,4,20,0
2.3.2.13,11,55,0
2.3.2.15,13,65,13
2.3.2.16,16,80,0
2.3.2.17,7,35,0
2.3.2.2,19,95,0
2.3.2.20,64,320,64
2.3.2.21,37,185,37
2.3.2.22,15,75,15
2.3.2.23,6,30,0
2.3.2.24,11,55,0
2.3.2.25,11,55,0
2.3.2.26,5,25,0
2.3.2.27,7,35,0
2.3.2.28,52,260,52
2.3.2.29,7,35,0
2.3.2.3,18,90,0
2.3.2.30,20,100,20
2.3.2.31,9,45,0
2.3.2.32,15,75,15
2.3.2.33,0,0,0
2.3.2.35,33,165,33
2.3.2.36,13,65,0
2.3.2.5,17,85,0
2.3.2.8,21,105,21
2.3.3.1,11,55,0
2.3.3.10,9,45,0
2.3.3.13,4,20,0
2.3.3.14,12,60,0
2.3.3.15,19,95,19
2.3.3.16,8,40,0
2.3.3.17,22,110,22
2.3.3.18,44,220,44
2.3.3.20,27,135,27
2.3.3.21,22,110,0
2.3.3.3,45,225,45
2.3.3.8,17,85,0
2.3.3.9,9,45,0
2.4.-.-,8,40,0
2.4.1.-,4,20,0
2.4.1.1,10,50,0
2.4.1.10,16,80,0
2.4.1.101,54,270,54
2.4.1.102,10,50,0
2.4.1.109,12,60,0
2.4.1.11,14,70,0
2.4.1.110,15,75,0
2.4.1.111,40,200,40
2.4.1.115,17,85,17
2.4.1.116,47,235,47
2.4.1.117,7,35,0
2.4.1.12,15,75,0
2.4.1.120,19,95,19
2.4.1.121,22,110,22
2.4.1.122,11,55,0
2.4.1.123,9,45,0
2.4.1.126,40,200,40
2.4.1.128,40,200,40
2.4.1.13,14,70,0
2.4.1.132,16,80,0
2.4.1.134,25,125,25
2.4.1.135,20,100,0
2.4.1.136,19,95,19
2.4.1.14,19,95,19
2.4.1.141,11,55,0
2.4.1.142,19,95,0
2.4.1.143,43,215,43
2.4.1.145,14,70,0
2.4.1.148,13,65,0
2.4.1.149,21,105,21
2.4.1.15,11,55,0
2.4.1.150,15,75,0
2.4.1.152,17,85,0
2.4.1.153,53,265,53
2.4.1.155,19,95,19
2.4.1.16,8,40,0
2.4.1.17,15,75,0
2.4.1.170,23,115,23
2.4.1.173,30,150,30
2.4.1.174,21,105,21
2.4.1.175,13,65,0
2.4.1.177,22,110,22
2.4.1.18,7,35,0
2.4.1.180,14,70,0
2.4.1.182,4,20,0
2.4.1.183,0,0,0
2.4.1.184,28,140,28
2.4.1.185,44,220,44
2.4.1.186,19,95,19
2.4.1.187,25,125,25
2.4.1.194,23,115,23
2.4.1.198,20,100,0
2.4.1.201,48,240,48
2.4.1.202,37,185,37
2.4.1.203,38,190,38
2.4.1.207,10,50,0
2.4.1.21,8,40,0
2.4.1.210,36,180,36
2.4.1.211,32,160,32
2.4.1.212,7,35,0
2.4.1.213,34,170,34
2.4.1.214,24,120,24
2.4.1.215,25,125,25
2.4.1.216,41,205,41
2.4.1.217,20,100,20
2.4.1.218,36,180,36
2.4.1.219,47,235,47
2.4.1.22,32,160,32
2.4.1.221,11,55,0
2.4.1.222,15,75,0
2.4.1.223,17,85,17
2.4.1.224,10,50,0
2.4.1.226,10,50,0
2.4.1.228,14,70,0
2.4.1.229,48,240,48
2.4.1.230,26,130,26
2.4.1.231,39,195,39
2.4.1.232,27,135,27
2.4.1.234,53,265,53
2.4.1.236,45,225,45
2.4.1.237,23,115,23
2.4.1.238,53,265,53
2.4.1.24,0,0,0
2.4.1.241,18,90,0
2.4.1.243,53,265,53
2.4.1.244,29,145,29
2.4.1.245,29,145,29
2.4.1.246,50,250,50
2.4.1.247,38,190,38
2.4.1.25,21,105,0
2.4.1.250,7,35,0
2.4.1.251,29,145,29
2.4.1.252,46,230,46
2.4.1.255,9,45,0
2.4.1.256,12,60,0
2.4.1.257,11,55,0
2.4.1.258,15,75,0
2.4.1.259,20,100,20
2.4.1.261,21,105,21
2.4.1.263,44,220,44
2.4.1.264,20,100,20
2.4.1.265,14,70,0
2.4.1.266,14,70,0
2.4.1.268,57,285,57
2.4.1.269,46,230,46
2.4.1.270,40,200,40
2.4.1.271,20,100,20
2.4.1.274,21,105,21
2.4.1.275,23,115,0
2.4.1.277,37,185,37
2.4.1.278,39,195,39
2.4.1.279,51,255,51
2.4.1.280,23,115,23
2.4.1.282,42,210,42
2.4.1.284,49,245,49
2.4.1.287,23,115,23
2.4.1.288,30,150,30
2.4.1.289,30,150,30
2.4.1.294,46,230,46
2.4.1.297,47,235,47
2.4.1.298,17,85,17
2.4.1.301,64,320,64
2.4.1.302,41,205,41
2.4.1.306,25,125,25
2.4.1.308,42,210,42
2.4.1.312,9,45,0
2.4.1.313,24,120,24
2.4.1.315,10,50,0
2.4.1.318,42,210,42
2.4.1.32,10,50,0
2.4.1.321,25,125,25
2.4.1.322,43,215,43
2.4.1.323,26,130,26
2.4.1.325,8,40,0
2.4.1.326,44,220,44
2.4.1.327,45,225,45
2.4.1.329,46,230,46
2.4.1.331,32,160,32
2.4.1.333,0,0,0
2.4.1.336,50,250,50
2.4.1.337,20,100,20
2.4.1.339,29,145,29
2.4.1.341,45,225,45
2.4.1.342,34,170,34
2.4.1.344,5,25,0
2.4.1.345,19,95,19
2.4.1.346,30,150,30
2.4.1.347,11,55,0
2.4.1.348,44,220,44
2.4.1.351,20,100,20
2.4.1.353,41,205,41
2.4.1.355,19,95,19
2.4.1.357,40,200,40
2.4.1.360,15,75,15
2.4.1.363,30,150,30
2.4.1.364,46,230,46
2.4.1.365,37,185,37
2.4.1.366,41,205,41
2.4.1.367,39,195,39
2.4.1.369,42,210,42
2.4.1.37,28,140,28
2.4.1.376,29,145,29
2.4.1.377,41,205,41
2.4.1.384,38,190,38
2.4.1.389,32,160,32
2.4.1.392,46,230,46
2.4.1.4,30,150,30
2.4.1.41,7,35,0
2.4.1.43,32,160,32
2.4.1.46,21,105,0
2.4.1.47,42,210,42
2.4.1.5,38,190,38
2.4.1.50,10,50,0
2.4.1.58,49,245,49
2.4.1.64,23,115,23
2.4.1.66,24,120,24
2.4.1.67,54,270,54
2.4.1.68,13,65,0
2.4.1.69,8,40,0
2.4.1.7,35,175,35
2.4.1.70,44,220,44
2.4.1.79,17,85,17
2.4.1.80,23,115,0
2.4.1.81,36,180,36
2.4.1.82,12,60,0
2.4.1.85,54,270,54
2.4.1.87,13,65,0
2.4.1.88,25,125,25
2.4.1.9,33,165,33
2.4.1.90,7,35,0
2.4.1.91,13,65,0
2.4.1.99,47,235,47
2.4.2.-,1,5,0
2.4.2.1,11,55,0
2.4.2.10,5,25,0
2.4.2.12,17,85,17
2.4.2.14,11,55,0
2.4.2.17,5,25,0
2.4.2.18,5,25,0
2.4.2.19,7,35,0
2.4.2.2,3,15,0
2.4.2.21,2,10,0
2.4.2.22,5,25,0
2.4.2.24,34,170,34
2.4.2.26,10,50,0
2.4.2.28,5,25,0
2.4.2.29,2,10,0
2.4.2.3,15,75,15
2.4.2.30,19,95,0
2.4.2.31,14,70,0
2.4.2.36,30,150,30
2.4.2.38,42,210,42
2.4.2.4,9,45,0
2.4.2.41,52,260,52
2.4.2.42,20,100,0
2.4.2.43,11,55,0
2.4.2.44,16,80,0
2.4.2.45,19,95,19
2.4.2.46,10,50,0
2.4.2.47,16,80,16
2.4.2.48,9,45,0
2.4.2.49,42,210,42
2.4.2.50,52,260,52
2.4.2.51,51,255,51
2.4.2.52,5,25,0
2.4.2.53,6,30,0
2.4.2.54,48,240,48
2.4.2.57,10,50,0
2.4.2.58,29,145,29
2.4.2.59,8,40,0
2.4.2.6,29,145,29
2.4.2.60,10,50,0
2.4.2.61,29,145,29
2.4.2.62,39,195,39
2.4.2.63,28,140,28
2.4.2.64,25,125,25
2.4.2.7,7,35,0
2.4.2.8,11,55,0
2.4.2.9,8,40,0
2.4.3.-,16,80,16
2.4.3.1,12,60,0
2.4.3.2,20,100,20
2.4.3.3,16,80,16
2.4.3.4,25,125,25
2.4.3.6,14,70,0
2.4.3.7,23,115,23
2.4.3.8,25,125,0
2.4.3.9,21,105,21
2.4.99.-,8,40,0
2.4.99.12,12,60,0
2.4.99.13,15,75,0
2.4.99.14,30,150,30
2.4.99.16,16,80,0
2.4.99.17,4,20,0
2.4.99.18,15,75,0
2.4.99.19,49,245,49
2.4.99.20,18,90,18
2.4.99.21,39,195,39
2.4.99.23,49,245,49
2.4.99.24,49,245,49
2.4.99.25,47,235,47
2.4.99.27,27,135,27
2.4.99.28,6,30,0
2.5.1.-,4,20,0
2.5.1.1,7,35,0
2.5.1.10,6,30,0
2.5.1.100,46,230,46
2.5.1.101,31,155,31
2.5.1.103,45,225,45
2.5.1.104,27,135,27
2.5.1.106,24,120,24
2.5.1.107,49,245,49
2.5.1.108,12,60,0
2.5.1.110,33,165,33
2.5.1.112,15,75,0
2.5.1.113,19,95,19
2.5.1.114,16,80,16
2.5.1.115,52,260,52
2.5.1.117,49,245,49
2.5.1.120,32,160,32
2.5.1.122,35,175,35
2.5.1.123,48,240,48
2.5.1.127,44,220,44
2.5.1.128,43,215,43
2.5.1.129,8,40,0
2.5.1.132,30,150,30
2.5.1.135,24,120,24
2.5.1.137,43,215,43
2.5.1.140,30,150,30
2.5.1.147,10,50,0
2.5.1.148,63,315,63
2.5.1.149,30,150,30
2.5.1.15,9,45,0
2.5.1.150,29,145,29
2.5.1.151,16,80,16
2.5.1.152,37,185,37
2.5.1.153,38,190,38
2.5.1.154,21,105,21
2.5.1.158,49,245,49
2.5.1.16,7,35,0
2.5.1.160,32,160,32
2.5.1.17,21,105,0
2.5.1.18,10,50,0
2.5.1.19,8,40,0
2.5.1.21,14,70,0
2.5.1.22,40,200,40
2.5.1.23,30,150,30
2.5.1.25,15,75,0
2.5.1.26,28,140,28
2.5.1.27,21,105,21
2.5.1.29,9,45,0
2.5.1.3,5,25,0
2.5.1.31,11,55,0
2.5.1.32,13,65,0
2.5.1.34,20,100,0
2.5.1.38,51,255,51
2.5.1.39,6,30,0
2.5.1.41,4,20,0
2.5.1.42,11,55,0
2.5.1.43,7,35,0
2.5.1.44,36,180,36
2.5.1.46,6,30,0
2.5.1.47,13,65,0
2.5.1.48,20,100,20
2.5.1.49,34,170,34
2.5.1.54,11,55,0
2.5.1.55,7,35,0
2.5.1.57,20,100,20
2.5.1.58,14,70,0
2.5.1.59,12,60,0
2.5.1.6,8,40,0
2.5.1.60,7,35,0
2.5.1.61,6,30,0
2.5.1.62,24,120,24
2.5.1.63,16,80,16
2.5.1.65,27,135,27
2.5.1.66,43,215,43
2.5.1.67,41,205,41
2.5.1.68,19,95,0
2.5.1.69,45,225,45
2.5.1.70,27,135,27
2.5.1.72,8,40,0
2.5.1.73,9,45,0
2.5.1.74,20,100,20
2.5.1.75,12,60,0
